0.000165651,0.000284955,0.000298588,0.000244993,5.48E-05,0.00027923,-0.00348017,-0.00018152,-0.000137942,8.84E-05,-0.000313874,0.000566568,-2.48E-05,-4.79E-05,-3.66E-05,-0.000114412,0.000166108,0.001060915,-0.000149463,0.000188129,0.000228669,3.29E-06,5.41E-05,-0.000104304,-2.92E-05,1.37E-05
0.000284955,0.000494379,0.000545399,0.000380258,0.000192675,0.000547296,-0.005688763,-0.000351191,-0.000554306,3.22E-06,-0.000693137,0.000910162,1.25E-05,-2.60E-05,-5.99E-05,-0.000163298,0.000333125,0.001827842,5.36E-05,0.000236779,0.000359019,-0.000193979,6.25E-05,-0.000276966,-5.46E-05,-4.04E-06
0.000298588,0.000545399,0.00097274,-8.12E-05,0.00098893,0.000916624,-0.004363529,-0.000818533,-0.004195068,-0.001186773,-0.002087229,-0.000461917,-0.000590413,0.000290731,-0.000594251,-0.000266519,0.000716681,0.002185417,0.00259863,-0.002573991,-0.000772193,-0.002549543,-0.0004736,-0.00153875,-0.000190288,-9.92E-06
0.000244993,0.000380258,-8.12E-05,0.000995939,-0.00104263,-0.000142476,-0.007695077,0.000327425,0.004588903,0.001830066,0.001432698,0.002552582,0.000469153,-0.00057034,0.000515719,-0.000156766,-0.00028307,0.00126763,-0.003831501,0.003583007,0.001680279,0.003099562,0.000749509,0.001468835,0.00011313,0.000101871
5.48E-05,0.000192675,0.00098893,-0.00104263,0.002434628,0.001592895,0.00557667,-0.001120313,-0.008637612,-0.003625691,-0.003967653,-0.002068592,0.000565704,0.001270828,-0.000354828,0.000513399,0.001210103,0.000605809,0.007623563,-0.003661505,-0.001421114,-0.00546231,-0.000953939,-0.002780198,-0.000188701,-0.000513791
0.00027923,0.000547296,0.000916624,-0.000142476,0.001592895,0.00158471,-0.000944865,-0.000832575,-0.004545933,-0.002120814,-0.002799921,0.000406777,0.001304415,0.000844809,0.000251304,0.000493753,0.00100806,0.001712206,0.004458194,2.02E-05,0.000283686,-0.002677008,-0.000233543,-0.00143708,-6.68E-05,-0.000502994
-0.00348017,-0.005688763,-0.004363529,-0.007695077,0.00557667,-0.000944865,0.094881884,0.001399177,-0.016855275,-0.012034495,-0.003639739,-0.014705684,0.006157777,0.005105863,0.00195872,0.005343309,-0.000229616,-0.022535504,0.02428155,-0.006097692,-0.005594693,-0.012384109,-0.002705736,-0.003643148,0.000497937,-0.002565311
-0.00018152,-0.000351191,-0.000818533,0.000327425,-0.001120313,-0.000832575,0.001399177,0.000759356,0.004659531,0.001506554,0.002132021,0.000985334,0.000490912,-0.000420494,0.000570469,0.000132397,-0.000681062,-0.001443751,-0.003242133,0.00288446,0.001004411,0.002906669,0.000568558,0.001639697,0.000178296,6.47E-05
-0.000137942,-0.000554306,-0.004195068,0.004588903,-0.008637612,-0.004545933,-0.016855275,0.004659531,0.036391015,0.012920018,0.01471891,0.012328663,0.003528391,-0.003825188,0.004195875,6.52E-05,-0.004185108,-0.003103007,-0.02746217,0.024379327,0.00977042,0.023401782,0.004972482,0.012336073,0.00118591,0.000686445
8.84E-05,3.22E-06,-0.001186773,0.001830066,-0.003625691,-0.002120814,-0.012034495,0.001506554,0.012920018,0.005575242,0.005676287,0.003713171,-0.000882911,-0.001971882,0.000498011,-0.000895388,-0.001658532,0.000181118,-0.011685054,0.005729209,0.002384511,0.008263948,0.001498327,0.004096448,0.000255023,0.000791649
-0.000313874,-0.000693137,-0.002087229,0.001432698,-0.003967653,-0.002799921,-0.003639739,0.002132021,0.01471891,0.005676287,0.0068631,0.003134183,-0.000173514,-0.001877334,0.000987527,-0.00042214,-0.002154151,-0.00258268,-0.012023716,0.007016847,0.00254282,0.009229316,0.00164764,0.004900254,0.000407617,0.000658876
0.000566568,0.000910162,-0.000461917,0.002552582,-0.002068592,0.000406777,-0.014705684,0.000985334,0.012328663,0.003713171,0.003134183,0.008032001,0.004009273,-0.000772864,0.002654012,0.000704505,-0.000459912,0.00229456,-0.0079291,0.013546196,0.006050627,0.008432384,0.002395953,0.004281786,0.000505263,-0.00042464
-2.48E-05,1.25E-05,-0.000590413,0.000469153,0.000565704,0.001304415,0.006157777,0.000490912,0.003528391,-0.000882911,-0.000173514,0.004009273,0.005515256,0.001000393,0.002778982,0.002017776,0.000307982,-0.001370969,0.001549369,0.010031107,0.004104574,0.002556973,0.001274465,0.001772736,0.000470504,-0.001234527
-4.79E-05,-2.60E-05,0.000290731,-0.00057034,0.001270828,0.000844809,0.005105863,-0.000420494,-0.003825188,-0.001971882,-0.001877334,-0.000772864,0.001000393,0.000786934,0.000193299,0.000565803,0.000574498,-0.000334041,0.004091014,-0.000637187,-0.000288183,-0.002416829,-0.000339522,-0.00112359,-2.18E-05,-0.000421883
-3.66E-05,-5.99E-05,-0.000594251,0.000515719,-0.000354828,0.000251304,0.00195872,0.000570469,0.004195875,0.000498011,0.000987527,0.002654012,0.002778982,0.000193299,0.001572979,0.000940111,-0.000169412,-0.000946149,-0.001212152,0.006299048,0.00254885,0.002821634,0.000929685,0.001692024,0.000301995,-0.000518724
-0.000114412,-0.000163298,-0.000266519,-0.000156766,0.000513399,0.000493753,0.005343309,0.000132397,6.52E-05,-0.000895388,-0.00042214,0.000704505,0.002017776,0.000565803,0.000940111,0.000855137,0.000169139,-0.001117287,0.001750872,0.002827237,0.001063913,9.23E-05,0.000267337,0.000283711,0.000156279,-0.000513613
0.000166108,0.000333125,0.000716681,-0.00028307,0.001210103,0.00100806,-0.000229616,-0.000681062,-0.004185108,-0.001658532,-0.002154151,-0.000459912,0.000307982,0.000574498,-0.000169412,0.000169139,0.000719393,0.001171794,0.003514807,-0.001472265,-0.000437268,-0.002566376,-0.000393824,-0.001390875,-0.00010936,-0.000246078
0.001060915,0.001827842,0.002185417,0.00126763,0.000605809,0.001712206,-0.022535504,-0.001443751,-0.003103007,0.000181118,-0.00258268,0.00229456,-0.001370969,-0.000334041,-0.000946149,-0.001117287,0.001171794,0.0071228,-7.82E-05,-0.001778704,0.000242657,-0.001467671,-0.00011417,-0.00152792,-0.000326544,0.000295975
-0.000149463,5.36E-05,0.00259863,-0.003831501,0.007623563,0.004458194,0.02428155,-0.003242133,-0.02746217,-0.011685054,-0.012023716,-0.0079291,0.001549369,0.004091014,-0.001212152,0.001750872,0.003514807,-7.82E-05,0.024514918,-0.012594909,-0.005205891,-0.017562517,-0.003217841,-0.008756549,-0.00057003,-0.001597296
0.000188129,0.000236779,-0.002573991,0.003583007,-0.003661505,2.02E-05,-0.006097692,0.00288446,0.024379327,0.005729209,0.007016847,0.013546196,0.010031107,-0.000637187,0.006299048,0.002827237,-0.001472265,-0.001778704,-0.012594909,0.028232482,0.0117163,0.016271244,0.004640197,0.009017571,0.001278242,-0.001444261
0.000228669,0.000359019,-0.000772193,0.001680279,-0.001421114,0.000283686,-0.005594693,0.001004411,0.00977042,0.002384511,0.00254282,0.006050627,0.004104574,-0.000288183,0.00254885,0.001063913,-0.000437268,0.000242657,-0.005205891,0.0117163,0.005000492,0.006611776,0.001942019,0.003571054,0.000495814,-0.000587534
3.29E-06,-0.000193979,-0.002549543,0.003099562,-0.00546231,-0.002677008,-0.012384109,0.002906669,0.023401782,0.008263948,0.009229316,0.008432384,0.002556973,-0.002416829,0.002821634,9.23E-05,-0.002566376,-0.001467671,-0.017562517,0.016271244,0.006611776,0.015116873,0.003283661,0.007933426,0.000768968,0.000376552
5.41E-05,6.25E-05,-0.0004736,0.000749509,-0.000953939,-0.000233543,-0.002705736,0.000568558,0.004972482,0.001498327,0.00164764,0.002395953,0.001274465,-0.000339522,0.000929685,0.000267337,-0.000393824,-0.00011417,-0.003217841,0.004640197,0.001942019,0.003283661,0.000834615,0.001748465,0.000205655,-9.94E-05
-0.000104304,-0.000276966,-0.00153875,0.001468835,-0.002780198,-0.00143708,-0.003643148,0.001639697,0.012336073,0.004096448,0.004900254,0.004281786,0.001772736,-0.00112359,0.001692024,0.000283711,-0.001390875,-0.00152792,-0.008756549,0.009017571,0.003571054,0.007933426,0.001748465,0.004265223,0.000449802,8.31E-05
-2.92E-05,-5.46E-05,-0.000190288,0.00011313,-0.000188701,-6.68E-05,0.000497937,0.000178296,0.00118591,0.000255023,0.000407617,0.000505263,0.000470504,-2.18E-05,0.000301995,0.000156279,-0.00010936,-0.000326544,-0.00057003,0.001278242,0.000495814,0.000768968,0.000205655,0.000449802,6.66E-05,-6.90E-05
1.37E-05,-4.04E-06,-9.92E-06,0.000101871,-0.000513791,-0.000502994,-0.002565311,6.47E-05,0.000686445,0.000791649,0.000658876,-0.00042464,-0.001234527,-0.000421883,-0.000518724,-0.000513613,-0.000246078,0.000295975,-0.001597296,-0.001444261,-0.000587534,0.000376552,-9.94E-05,8.31E-05,-6.90E-05,0.000341278
